"dota"
{
		// Weird Indirection
		"TitleText"							"{s:TitleTextVar}"
		"BodyText"							"{s:BodyTextVar}"

		"InfoScreenClose"						"Continuar"
		"EndScreenClose"						"Sair"

		"basics_alert_TowerDamageTitle"				"Você está sendo atacado!"
		"basics_alert_TowerDamageBody"				"Torres inimigas causam muito dano. Recue!"

		"basics_alert_UseTangoTitle"				"Cura"
		"basics_alert_UseTangoBody"					"Use um Tango para manter a sua vida cheia."

		"basics_alert_UseSalveTitle"				"Sofrendo muito dano"
		"basics_alert_UseSalveBody"					"Use um Bálsamo para se curar. O efeito é cancelado ao sofrer dano."

		"basics_alert_UseClarityTitle"				"Restaure mana"
		"basics_alert_UseClarityBody"				"Use uma Poção de Clareza para restaurar mana. O efeito é cancelado ao sofrer dano."
		
		"basics_alert_FirstDeathTitle"				"Morte: Custos e renascimento"
		"basics_alert_FirstDeathBody"				"Ao morrer, você perde uma parcela da sua reserva de ouro e o herói ou heróis responsáveis pela sua morte ganham experiência, ficando mais fortes.\n\nVocê renascerá na fonte da sua equipe quando o tempo restante, exibido na sua barra de vida e embaixo do retrato do seu herói no topo da tela, chegar a 0."

		"basics_alert_SecondDeathTitle"				"Morte: Recue quando estiver em apuros"
		"basics_alert_SecondDeathBody"				"Cuidado para onde manda o seu herói. Caso uma torre, herói ou criatura inimiga comece a atacar você, é aconselhável recuar.\n\nO tempo que um herói demora para renascer aumenta com o seu nível."

		"basics_alert_RespawnTitle"					"Renascendo em breve"
		"basics_alert_RespawnBody"					"O seu herói renascerá na fonte da sua equipe em breve.\n\nTente voltar à ação o mais rápido possível!"

		"basics_alert_TangoUsageTitle"				"Usando um Tango"
		"basics_alert_TangoUsageBody"				"Um Tango permite que consuma uma árvore para restaurar um pouco de vida com o tempo.\n\nVocê já ativou o Tango, seja por clicar no ícone ou pressionar a respectiva tecla. Agora clique com o botão esquerdo em uma árvore para usar o Tango."

		"basics_alert_SalveUsageTitle"				"Usando um Bálsamo de Cura"
		"basics_alert_SalveUsageBody"				"Bálsamos de Cura permitem curar rapidamente o herói que escolher (clicando com o botão esquerdo).\n\nO efeito é cancelado ao sofrer dano."

		"basics_alert_ClarityUsageTitle"			"Usando uma Poção de Clareza"
		"basics_alert_ClarityUsageBody"				"A Poção de Clareza permite restaurar lentamente o mana do herói que escolher (clicando com o botão esquerdo).\n\nO efeito é cancelado ao sofrer dano."

		"basics_ExcessiveTowerDamageTitle"			"Torres são perigosas. Recue!"
		"basics_ExcessiveTowerDamageBody"			"Ai! Você está sofrendo muito dano da torre!\n\nRecue até a torre começar a atacar outra unidade."

		"basics_objective_CloseShopTitle"			"Feche a Loja (clique com o botão esquerdo)"
		"basics_objective_CloseShopBody"			"Clique no botão Loja novamente para fechá-la."

