"dota"
{
		// Weird Indirection
		"TitleText"							"{s:TitleTextVar}"
		"BodyText"							"{s:BodyTextVar}"
		"ProgressText"						"{s:ProgressTextVar}"

		"EndScreenClose"						"退出"
		"InfoScreenClose"						"继续"

		"ag_alert_InvulnerabilityTitle"			"战斗已暂停"
//		"ag_alert_InvulnerabilityBody"			"Your hero is invulnerable during tips!"

		"ag_info_PreGamePrepTitle"				"筹备战斗：制胜的关键"
		"ag_info_PreGamePrepBody"				"在Dota中，战前的筹备与自身的技术同样重要。一流的团队会挑选可以相互配合的英雄，受到攻击可以来回援护，还能共同达成目标。筹备的技巧会随着参与比赛的增多逐渐得到积累。现在，我们先专注于做好一个定位。"

		"ag_info_YourRoleTitle"					"你的定位：积累力量，然后消灭敌人"
		"ag_info_YourRoleBody"					"在这场比赛中，你只要专心增强自己在游戏中后期的力量。\n\n有了相当的等级和装备后，你就会在战斗中所向披靡，具备快速摧毁防御塔的能力。\n\n电脑将控制你的队友，在你周围保证你不受打扰。"

		"ag_info_GamePlanTitle"					"比赛流程"
		"ag_info_GamePlanBody"					"1）购买初始物品，准备作战\n2）在自己的分路上保证生存的同时获取金钱和经验\n3）完成对小兵的正补，获取额外的金钱\n4）购买前期装备，强化英雄\n5）与队友摧毁敌方防御塔\n6）摧毁敌方兵营\n7）摧毁敌方遗迹，赢得比赛"
				
		"ag_objective_LunaUnlockAbilityTitle"	"学习技能"
		"ag_objective_LunaUnlockAbilityBody"	"点击“学习技能”按钮并学习技能“月之祝福”。"

		"ag_objective_SvenUnlockAbilityTitle"	"学习技能"
		"ag_objective_SvenUnlockAbilityBody"	"点击“学习技能”按钮并学习技能“风暴之拳”。"

		"ag_objective_LinaUnlockAbilityTitle"	"学习技能"
		"ag_objective_LinaUnlockAbilityBody"	"点击“学习技能”按钮并学习技能“龙破斩”。"
		
// Luna
		"ag_info_AbilityItemBuildLunaTitle"		"技能和出装选择：输出和存活"
		"ag_info_AbilityItemBuildLunaBody"		"这场比赛中英雄的技能加点和出装顺序均为预先设置。\n\n在比赛的进程中，预设的装备会使你的物理攻击在造成伤害的同时恢复自己的生命。也能帮助你在冲向敌人时施放强大的终极技能，毁灭周围的敌人。"

// Sven
		"ag_info_AbilityItemBuildSvenTitle"		"技能和出装选择：肉盾和输出"
		"ag_info_AbilityItemBuildSvenBody"		"这场比赛中英雄的技能加点和出装顺序均为预先设置。\n\n在比赛的进程中，预设的装备会提升你的护甲和攻击力，让你能快速接近敌人，将他们击倒。"

// Lina
		"ag_info_AbilityItemBuildLinaTitle"		"技能和出装选择：撑魔频繁施放技能"
		"ag_info_AbilityItemBuildLinaBody"		"这场比赛中英雄的技能加点和出装顺序均为预先设置。\n\n在比赛的进程中，预设的装备会给予额外的魔法值和魔法恢复速率，使莉娜能频繁地施放她强大又耗魔的技能。"

		"ag_objective_BuyItemsTitle"			"作战准备"
		"ag_objective_BuyItemsBody"				"购买初始装备。（打开商店，右键点击图标）"

		"ag_info_LaningTitle"					"游戏前期：攻击小兵获得金钱并保证存活"
		"ag_info_LaningBody"					"你将与戴泽一同前往下路，他会运用治疗能力辅助你。\n\n你的首要目标就是赚取金钱，同时千万不要阵亡！\n\n一旦死亡就麻烦了；不仅敌人会因为将你击杀而提升力量，而且你的金钱会有不小的损失。"

		"ag_objective_MoveToLaneTitle"			"游戏前期：向一条分路移动"
		"ag_objective_MoveToLaneBody"			"向下路移动（右键点击移动）。"

		"ag_info_LaningIntroTitle"				"游戏前期：战斗开始"
		"ag_info_LaningIntroBody"				"即将有一波小兵产生，跟随他们前去战斗，你的攻击能支援他们。\n\n小兵会自动朝敌方基地行进，遇到敌方单位或建筑就会停下来攻击。\n\n一波小兵全部阵亡后，后撤并与下一波小兵会合。"

		"ag_objective_GetLastHitsTitle"			"游戏前期：获取金钱"
		"ag_objective_GetLastHitsBody"			"对敌人发动最后一击，赚取金钱。"

		"ag_info_CoreItemsTitle"				"游戏前期：装备购买"
		"ag_info_CoreItemsBody"					"你的补刀越来越熟练了。\n\n继续赚取金钱，购买所有前期装备。\n\n这些装备会加强你的作战能力，为游戏中期做好铺垫。"

		"ag_objective_BuyEarlyItemsTitle"		"游戏前期：装备购买"
		"ag_objective_BuyEarlyItemsBody"		"获取金钱并购买前期装备。"

		"ag_info_TakeObjectivesTitle"			"游戏中期：摧毁防御塔并向胜利推进"
		"ag_info_TakeObjectivesBody"			"现在有了前期装备后，可以专注于一个目标，那就是摧毁三条线上所有的防御塔。\n\n金钱和经验的获取依然很重要，不过现在可以在战场上进行游走，摧毁敌方的防御塔。"

		"ag_objective_TakeTowersTitle"			"游戏前期：摧毁防御塔并消灭英雄"
		"ag_objective_TakeTowersBody"			"击杀前来防守的敌方英雄，并摧毁基地外的防御塔。"

		"ag_info_HighgroundTitle"				"游戏后期：进攻敌方的基地"
		"ag_info_HighgroundBody"				"是时候进攻敌方基地了！基地里，每条线上都会有一座防御塔和一对兵营。摧毁兵营会使相应线上的小兵得到强化。\n\n在进攻敌方遗迹前，必须先摧毁守护遗迹的两座防御塔。将敌方遗迹摧毁即可获得比赛的胜利。"		

		"ag_objective_DestroyAncientTitle"		"游戏后期：摧毁遗迹"
		"ag_objective_DestroyAncientBody"		"摧毁敌方遗迹，获得比赛的胜利。"
		
		"ag_info_FoundARuneTitle"				"神符：两分钟一次的加成效果"
		"ag_info_FoundARuneBody"				"你正在靠近一个神符。神符有多种类型，每一种激活后都会使英雄获得显著的加成效果。\n\n每隔两分钟，神符就会在河道的上下两端各出现一个。"
		
		"ag_info_RoshanTitle"					"肉山与不朽之守护"
		"ag_info_RoshanBody"					"肉山是极其强大的中立生物。他被击杀后会掉落不朽之守护。\n\n携带不朽之守护的英雄死亡后会在原地立刻复活。\n\n肉山被击杀后经过八到十一分钟不等的时间会在他的巢穴重新出现。"
		
		"ag_info_CreepCampsTitle"				"野怪营地：另一个力量源头"
		"ag_info_CreepCampsBody"				"兵线之间的树林被称为野区。在野区中有几处中立生物所在的营地。\n\n如果英雄足够强大，可以通过击杀这些野怪获得金钱和经验。每隔一分钟，被清空的野怪营地会刷新一组野怪。"
		
		"ag_info_SideShopTitle"					"边路商店：战场中的供给站"
		"ag_info_SideShopBody"					"边路商店在上下路靠近河道的地方各有一处。\n\n商店中出售各类在游戏前期非常有用的装备，包括多种鞋类装备的配件，还有可用于传送至其他地点的回城卷轴。"

		"ag_info_VictoryTitle"					"胜利！"
		"ag_info_VictoryBody"					"恭喜！现在你可以尝试真正的比赛了。\n\n如果想要了解其他英雄，或者继续练习本英雄，点击主界面下“英雄”按钮，查看相应的英雄并使用“试玩英雄”功能。\n\nDota最适合与三两好友一同游戏，组个小队玩的更加开心！"


		// Alerts

		"ag_alert_TooManyTowerHitsTitle"		"防御塔伤害过高"
		"ag_alert_TooManyTowerHitsBody"			"防御塔极其致命！\n\n赶紧后撤，让小兵去承受它的攻击。"

		"ag_alert_TooManyCreepHitsTitle"		"小兵伤害过高"
		"ag_alert_TooManyCreepHitsBody"			"你正在承受大量来自小兵的攻击！\n\n尽管小兵会攻击首先遇到的敌人，如果你攻击敌方的英雄，他们会转而攻击你。"

