"dota"
{
		// Weird Indirection
		"TitleText"							"{s:TitleTextVar}"
		"BodyText"							"{s:BodyTextVar}"
		"ProgressText"						"{s:ProgressTextVar}"

		"EndScreenClose"						"QUITTER"
		"InfoScreenClose"						"CONTINUER"

		"ag_alert_InvulnerabilityTitle"			"Combat en pause"
//		"ag_alert_InvulnerabilityBody"			"Your hero is invulnerable during tips!"

		"ag_info_PreGamePrepTitle"				"La planification : la clé de la victoire"
		"ag_info_PreGamePrepBody"				"Dans Dota, la planification stratégique est toute aussi importante que les compétences. Les meilleures équipes choisissent des unités héroïques complémentaires, se soutiennent mutuellement lors d'un assaut et tentent d'atteindre les objectifs ensemble. Vous développerez ces compétences avec le temps. Pour l’instant, concentrons-nous sur l’importance de bien remplir son rôle."

		"ag_info_YourRoleTitle"					"Votre rôle : monter en puissance, puis anéantir l'adversaire."
		"ag_info_YourRoleBody"					"Durant ce match, vous vous concentrerez sur l'amélioration de votre pouvoir en milieu et fin de partie.\n\nGrâce à quelques niveaux et objets, vous pourrez devenir puissant durant les combats et détruire les tours rapidement.\n\nLes bots que contrôlent vos coéquipiers essayeront de vous suivre durant la partie."

		"ag_info_GamePlanTitle"					"Stratégie"
		"ag_info_GamePlanBody"					"1) Commencez par acheter vos objets de base\n2) Survivez dans votre lane pour gagner de l'or et de l'expérience\n3) Portez le coup fatal sur les creeps ennemis pour obtenir de l'or supplémentaire\n4) Achetez des objets de départ pour renforcer votre unité héroïque\n5) Détruisez les tours ennemies avec les membres de votre équipe\n6) Détruisez les casernes ennemies\n7) Détruisez l'Ancient de l'équipe adverse pour remporter la partie"
				
		"ag_objective_LunaUnlockAbilityTitle"	"Apprendre une capacité"
		"ag_objective_LunaUnlockAbilityBody"	"Appuyez sur le bouton « Niveau +1 » pour apprendre la capacité Lunar Blessing."

		"ag_objective_SvenUnlockAbilityTitle"	"Apprendre une capacité"
		"ag_objective_SvenUnlockAbilityBody"	"Appuyez sur le bouton « Niveau +1 » pour apprendre la capacité Storm Hammer."

		"ag_objective_LinaUnlockAbilityTitle"	"Apprendre une capacité"
		"ag_objective_LinaUnlockAbilityBody"	"Appuyez sur le bouton « Niveau +1 » pour apprendre la capacité Dragon Slave."
		
// Luna
		"ag_info_AbilityItemBuildLunaTitle"		"Capacités et builds d'objets : dégâts et survie"
		"ag_info_AbilityItemBuildLunaBody"		"Dans cette partie, vous disposerez de compétences et d’un ensemble d'objets prédéfinis.\n\nÀ mesure que vous progresserez, vos objets vous permettront d'infliger des dégâts qui vous soigneront également lorsque votre projectile rebondira entre les cibles. Ceci vous aidera à survivre pendant vos charges sur les lignes ennemies et lors de l'utilisation de votre capacité ultime, qui peut décimer les unités ennemies à proximité."

// Sven
		"ag_info_AbilityItemBuildSvenTitle"		"Capacités et builds d'objets : durabilité et dégâts"
		"ag_info_AbilityItemBuildSvenBody"		"Dans cette partie, vous disposerez de compétences et d’un ensemble d'objets prédéfinis.\n\nÀ mesure que vous progresserez, vos objets augmenteront la résistance de votre armure et vos dégâts d'attaque, vous permettant de vous approcher de vos adversaires et de les éliminer."

// Lina
		"ag_info_AbilityItemBuildLinaTitle"		"Capacités et builds d'objets : mana supplémentaire pour lancer des capacités"
		"ag_info_AbilityItemBuildLinaBody"		"Dans cette partie, vous disposerez de compétences et d’un ensemble d'objets prédéfinis.\n\nÀ mesure que vous progresserez, vos objets vous procuceront du mana supplémentaire et de la régénération de mana, vous permettant de lancer les sorts puissants et coûteux de Lina plus souvent."

		"ag_objective_BuyItemsTitle"			"Se préparer au combat"
		"ag_objective_BuyItemsBody"				"Achetez vos objets de base (ouvrez le magasin et effectuez un clic droit sur les icônes)"

		"ag_info_LaningTitle"					"Début de partie : survivre tout en gagnant de l'or en achevant les creeps"
		"ag_info_LaningBody"					"Vous irez dans la lane du bas, accompagné de Dazzle, qui pourra vous aider grâce à ses pouvoirs de guérison.\n\nVous pourrez peut-être tuer une unité ennemie dès le début, mais vos priorités sont de gagner de l'or, et surtout, de SURVIVRE !\n\nMourir n'est pas qu'un inconvénient pour vous : vos adversaires gagnent en puissance d'attaque en vous tuant, et vous perdez une partie de votre or."

		"ag_objective_MoveToLaneTitle"			"Début de partie : déplacez-vous vers votre lane"
		"ag_objective_MoveToLaneBody"			"Déplacez-vous vers la lane du bas (effectuez un clic droit pour vous déplacer)"

		"ag_info_LaningIntroTitle"				"Début de partie : la bataille commence"
		"ag_info_LaningIntroBody"				"Une vague de creeps va apparaitre. Suivez-les dans la bataille et aidez-les en attaquant leurs cibles.\n\nLes creeps se déplacent automatiquement en direction de la base ennemie, en attaquant les unités ou bâtiments adverses qu'ils rencontrent.\n\n Quand tous les creeps de la vague sont morts, il est préférable de se replier et de rejoindre la vague de creeps suivante."

		"ag_objective_GetLastHitsTitle"			"Début de partie : gagner de l'or"
		"ag_objective_GetLastHitsBody"			"Portez le coup de grâce sur les creeps ennemis sur le point de mourir pour obtenir de l'or."

		"ag_info_CoreItemsTitle"				"Début de partie : acheter des objets"
		"ag_info_CoreItemsBody"					"Vous parvenez à achever de plus en plus de creeps.\n\nContinuez à amasser de l'or et achetez tous vos objets de début de partie.\n\nCes objets vous aideront à gagner en puissance avant de commencer à parcourir le champ de bataille en milieu de partie."

		"ag_objective_BuyEarlyItemsTitle"		"Début de partie : acheter des objets"
		"ag_objective_BuyEarlyItemsBody"		"Gagnez de l'or et achetez vos objets de début de partie."

		"ag_info_TakeObjectivesTitle"			"Milieu de partie : détruire les tours et avancer pour remporter la victoire"
		"ag_info_TakeObjectivesBody"			"Après avoir récupéré vos objets de départ, il est maintenant temps de se focaliser sur vos objectifs. Vous devez détruire les tours situées dans chacune des trois lanes.\n\nIl est toujours crucial de gagner de l'or et de l'expérience, mais votre priorité consiste désormais à prêter main forte aux membres de votre équipe pour détruire les tours ennemies."

		"ag_objective_TakeTowersTitle"			"Milieu de partie : détruire les tours et les unités héroïques"
		"ag_objective_TakeTowersBody"			"Tuez les unités héroïques ennemies en défense et détruisez les tours en dehors de leur base."

		"ag_info_HighgroundTitle"				"Fin de partie : lancer l'assaut sur la base ennemie"
		"ag_info_HighgroundBody"				"Il est temps d'attaquer la base ennemie ! À l'intérieur, vous trouverez une tour et une paire de casernes dans chaque lane. Détruire une caserne ennemie renforcera vos creeps dans la lane correspondante.\n\nPour attaquer l'Ancient ennemi, détruisez d'abord les deux tours qui le protègent. Détruisez l'Ancient ennemi pour remporter la partie."		

		"ag_objective_DestroyAncientTitle"		"Fin de partie : détruire l'Ancient adverse"
		"ag_objective_DestroyAncientBody"		"Détruisez l'Ancient ennemi pour remporter la partie."
		
		"ag_info_FoundARuneTitle"				"Runes : différents bonus toutes les deux minutes"
		"ag_info_FoundARuneBody"				"Vous vous approchez d'une rune. Plusieurs types de runes existent, et chacune accorde un bonus significatif à votre héros lorsque activé.\n\nLes nouvelles runes apparaîtront au nord et au sud de la rivière toutes les deux minutes."
		
		"ag_info_RoshanTitle"					"Roshan et l'Aegis of the Immortal"
